date,equity,scenario
2020-07-14,1.2073358374995904,intraday_mid_all
2020-07-14,1.1987535707029067,intraday_mid_all
2020-07-15,1.1990463805875171,intraday_mid_all
2020-07-15,1.200210118510984,intraday_mid_all
2020-07-16,1.200081524569715,intraday_mid_all
2020-07-16,1.205220762580025,intraday_mid_all
2020-07-16,1.2065920874861658,intraday_mid_all
2020-07-20,1.2042377614618025,intraday_mid_all
2020-07-20,1.2093681911852423,intraday_mid_all
2020-07-21,1.21377001912314,intraday_mid_all
2020-07-21,1.2204891031575715,intraday_mid_all
2020-07-21,1.2244948109833194,intraday_mid_all
2020-07-21,1.2281126365612245,intraday_mid_all
2020-07-22,1.2276367657929594,intraday_mid_all
2020-07-22,1.2280955475739903,intraday_mid_all
2020-07-22,1.2413887826433374,intraday_mid_all
2020-07-23,1.2453705957197407,intraday_mid_all
2020-07-23,1.2458912456083886,intraday_mid_all
2020-07-23,1.2470778086994443,intraday_mid_all
2020-07-23,1.23460703061245,intraday_mid_all
2020-07-24,1.2359656890671908,intraday_mid_all
2020-07-24,1.2368576230696104,intraday_mid_all
2020-07-27,1.2391753772844694,intraday_mid_all
2020-07-28,1.2302092285209447,intraday_mid_all
2020-07-28,1.2218581731740508,intraday_mid_all
2020-07-28,1.2223814529056027,intraday_mid_all
2020-07-28,1.2212552138141617,intraday_mid_all
2020-07-29,1.2235736129395733,intraday_mid_all
2020-07-29,1.2232556624240942,intraday_mid_all
2020-07-29,1.2229573073844786,intraday_mid_all
2020-07-29,1.2247684044656435,intraday_mid_all
2020-07-29,1.2284064934090158,intraday_mid_all
2020-07-30,1.2304497834178545,intraday_mid_all
2020-07-30,1.2314269053046862,intraday_mid_all
2020-07-30,1.232088929360289,intraday_mid_all
2020-07-30,1.2310621885858222,intraday_mid_all
2020-07-30,1.2311598919341227,intraday_mid_all
2020-07-30,1.222502392669245,intraday_mid_all
2020-07-30,1.2242208158438461,intraday_mid_all
2020-07-30,1.2304912151445098,intraday_mid_all
2020-07-30,1.2308670623948197,intraday_mid_all
2020-07-30,1.2312336215513322,intraday_mid_all
2020-07-30,1.2359271735909791,intraday_mid_all
2020-07-31,1.237191732282105,intraday_mid_all
2020-08-04,1.239068850772464,intraday_mid_all
2020-08-04,1.246786068759867,intraday_mid_all
2020-08-05,1.2499250953637218,intraday_mid_all
2020-08-05,1.2512568512419655,intraday_mid_all
2020-08-06,1.243930413099825,intraday_mid_all
2020-08-06,1.2460036304549915,intraday_mid_all
2020-08-06,1.2456389464655901,intraday_mid_all
2020-08-06,1.2486872203982926,intraday_mid_all
2020-08-06,1.2464718075879084,intraday_mid_all
2020-08-06,1.2392458840656597,intraday_mid_all
2020-08-06,1.2446918973678316,intraday_mid_all
2020-08-10,1.2465283280360793,intraday_mid_all
2020-08-10,1.2469581653905744,intraday_mid_all
2020-08-13,1.2514382546075467,intraday_mid_all
2020-08-14,1.2536337603173844,intraday_mid_all
2020-08-18,1.2544565646085681,intraday_mid_all
2020-08-19,1.2561387860553612,intraday_mid_all
2020-08-19,1.2574721177277106,intraday_mid_all
2020-08-19,1.266609577015357,intraday_mid_all
2020-08-20,1.2647001153414643,intraday_mid_all
2020-08-21,1.2634310691776165,intraday_mid_all
2020-08-24,1.273864526493182,intraday_mid_all
2020-08-25,1.2781984732981935,intraday_mid_all
2020-08-27,1.2763981937583369,intraday_mid_all
2020-08-27,1.2940991875774384,intraday_mid_all
2020-08-27,1.2872991384302923,intraday_mid_all
2020-08-27,1.2880786039636538,intraday_mid_all
2020-08-27,1.2918445964921916,intraday_mid_all
2020-09-02,1.3095124711206878,intraday_mid_all
2020-09-03,1.3120357841879635,intraday_mid_all
2020-09-08,1.308749505879455,intraday_mid_all
2020-09-09,1.3087729601716749,intraday_mid_all
2020-09-09,1.3293288292636367,intraday_mid_all
2020-09-15,1.3335998473315245,intraday_mid_all
2020-09-15,1.336165105183221,intraday_mid_all
2020-09-22,1.3295814345195296,intraday_mid_all
2020-09-23,1.3286987248534585,intraday_mid_all
2020-09-24,1.3331288824591478,intraday_mid_all
2020-09-29,1.325627353377786,intraday_mid_all
2020-10-08,1.3283741487946952,intraday_mid_all
2020-10-13,1.3296848112881727,intraday_mid_all
2020-10-13,1.3293217574147833,intraday_mid_all
2020-10-14,1.3300371981379202,intraday_mid_all
2020-10-14,1.3305264072222929,intraday_mid_all
2020-10-15,1.331593441493224,intraday_mid_all
2020-10-19,1.3266723352964014,intraday_mid_all
2020-10-20,1.3244280422097903,intraday_mid_all
2020-10-21,1.324103933011474,intraday_mid_all
2020-10-21,1.3380332545761813,intraday_mid_all
2020-10-22,1.3384592690626935,intraday_mid_all
2020-10-22,1.339558004283566,intraday_mid_all
2020-10-22,1.3416132165641106,intraday_mid_all
2020-10-22,1.3454521098216414,intraday_mid_all
2020-10-22,1.3474102795589404,intraday_mid_all
2020-10-22,1.34674238222209,intraday_mid_all
2020-10-27,1.3438475710864866,intraday_mid_all
2020-10-27,1.3442115017225882,intraday_mid_all
2020-10-27,1.3344801677523712,intraday_mid_all
2020-10-27,1.3329712326265506,intraday_mid_all
2020-10-28,1.3200037407439336,intraday_mid_all
2020-10-28,1.322018052603915,intraday_mid_all
2020-10-28,1.3333615513518098,intraday_mid_all
2020-10-28,1.336919566084884,intraday_mid_all
2020-10-29,1.3391350948540255,intraday_mid_all
2020-10-29,1.3375604073275207,intraday_mid_all
2020-10-29,1.3397692226790705,intraday_mid_all
2020-10-29,1.3375528758237092,intraday_mid_all
2020-10-29,1.336771189078098,intraday_mid_all
2020-10-29,1.3386011683579981,intraday_mid_all
2020-10-29,1.3367009458792565,intraday_mid_all
2020-10-29,1.3381222481508244,intraday_mid_all
2020-10-29,1.3370929233445545,intraday_mid_all
2020-10-29,1.3370515272788162,intraday_mid_all
2020-10-29,1.3419517871909752,intraday_mid_all
2020-10-29,1.3439744391600745,intraday_mid_all
2020-10-29,1.3424236994225822,intraday_mid_all
2020-10-29,1.3423348748831698,intraday_mid_all
2020-10-29,1.3441509750080116,intraday_mid_all
2020-10-30,1.3429052745528474,intraday_mid_all
2020-10-30,1.3429052745528474,intraday_mid_all
2020-10-30,1.3456504400312153,intraday_mid_all
2020-10-30,1.3441125538140368,intraday_mid_all
2020-10-30,1.343827784205178,intraday_mid_all
2020-11-02,1.3428211716327398,intraday_mid_all
2020-11-02,1.3481632645546702,intraday_mid_all
2020-11-02,1.3513294055547609,intraday_mid_all
2020-11-02,1.3501543365064523,intraday_mid_all
2020-11-04,1.3487938756482931,intraday_mid_all
2020-11-05,1.3499082637506807,intraday_mid_all
2020-11-05,1.3535357139391224,intraday_mid_all
2020-11-05,1.3480445405955808,intraday_mid_all
2020-11-05,1.3470385372070766,intraday_mid_all
2020-11-09,1.3476453113229354,intraday_mid_all
2020-11-09,1.3485683560567183,intraday_mid_all
2020-11-12,1.3508941774272247,intraday_mid_all
2020-11-12,1.348769175350373,intraday_mid_all
2020-11-12,1.3690007129806285,intraday_mid_all
2020-11-12,1.3704067137128788,intraday_mid_all
2020-11-13,1.373343299527978,intraday_mid_all
2020-11-16,1.3683004144949764,intraday_mid_all
2020-11-17,1.3687965946230358,intraday_mid_all
2020-11-18,1.3668597497640003,intraday_mid_all
2020-11-18,1.3752319184189445,intraday_mid_all
2020-11-18,1.3761158492484216,intraday_mid_all
2020-11-19,1.3714624242705236,intraday_mid_all
2020-11-19,1.3734216563051955,intraday_mid_all
2020-11-24,1.377359782918257,intraday_mid_all
2020-12-01,1.3684334972045127,intraday_mid_all
2020-12-02,1.3573035714272492,intraday_mid_all
2020-12-03,1.358375126878376,intraday_mid_all
2020-12-10,1.3592832262425851,intraday_mid_all
2020-12-10,1.3615591340678181,intraday_mid_all
2020-12-10,1.3614842349406002,intraday_mid_all
2020-12-10,1.36458593763411,intraday_mid_all
2020-12-17,1.3647719850089317,intraday_mid_all
2020-12-17,1.3650372754595814,intraday_mid_all
2020-12-18,1.3665539835434253,intraday_mid_all
2020-12-18,1.3749863985923805,intraday_mid_all
2022-01-13,1.3758384200786875,intraday_mid_all
2022-01-14,1.3716266698131405,intraday_mid_all
2022-02-07,1.365545809887297,intraday_mid_all
2022-03-09,1.358311322511511,intraday_mid_all
2022-03-10,1.3659685892129223,intraday_mid_all
2022-03-10,1.378275830957316,intraday_mid_all
2022-03-21,1.3874890633687744,intraday_mid_all
2022-03-29,1.3801032323851252,intraday_mid_all
2022-03-29,1.385136282126992,intraday_mid_all
2022-04-20,1.3888053072407176,intraday_mid_all
2022-04-20,1.3969965092687866,intraday_mid_all
2022-04-21,1.4266044949876175,intraday_mid_all
2022-04-21,1.4203354724180943,intraday_mid_all
2022-04-21,1.4201827481737483,intraday_mid_all
2022-04-21,1.4151197648338465,intraday_mid_all
2022-05-02,1.4094592857745112,intraday_mid_all
2022-05-02,1.413323224003426,intraday_mid_all
2022-05-02,1.4152559737114647,intraday_mid_all
2022-05-11,1.4131330897508974,intraday_mid_all
2022-05-11,1.428103022355708,intraday_mid_all
2022-05-25,1.4492601041683852,intraday_mid_all
2022-05-25,1.4514136775942055,intraday_mid_all
2022-05-26,1.4475879404548948,intraday_mid_all
2022-05-26,1.4565471414396007,intraday_mid_all
2022-05-26,1.4537995638773398,intraday_mid_all
2022-05-26,1.4559500596311084,intraday_mid_all
2022-05-26,1.457931769434495,intraday_mid_all
2022-05-26,1.4680333054206787,intraday_mid_all
2022-07-15,1.4692890569242973,intraday_mid_all
2022-07-15,1.4711504873173602,intraday_mid_all
2022-07-18,1.4718806933986566,intraday_mid_all
2022-07-18,1.4647469320190947,intraday_mid_all
2022-08-01,1.465402788854327,intraday_mid_all
2022-08-23,1.4688851091125212,intraday_mid_all
2022-08-24,1.4736455564396578,intraday_mid_all
2022-08-25,1.466882650486592,intraday_mid_all
2022-08-25,1.4656455205403984,intraday_mid_all
2022-08-25,1.4593246773251298,intraday_mid_all
2022-08-25,1.4651860088287505,intraday_mid_all
2022-08-25,1.4574640825660043,intraday_mid_all
2022-08-30,1.4619316277235515,intraday_mid_all
2022-09-01,1.464559330053422,intraday_mid_all
2022-09-01,1.4638142033767283,intraday_mid_all
2022-09-08,1.4516057937621714,intraday_mid_all
2022-09-12,1.461152017313161,intraday_mid_all
2022-09-15,1.4620447993628156,intraday_mid_all
2022-09-21,1.460892885278469,intraday_mid_all
2022-09-22,1.4609814242412134,intraday_mid_all
2022-09-22,1.4604016697077844,intraday_mid_all
2022-09-22,1.4602833851498687,intraday_mid_all
2022-09-29,1.4500889539705206,intraday_mid_all
2022-09-29,1.4557035045165345,intraday_mid_all
2022-09-29,1.446870664400764,intraday_mid_all
2022-10-13,1.4469234698994649,intraday_mid_all
2022-10-13,1.4487535186921494,intraday_mid_all
2022-10-13,1.4521268418361633,intraday_mid_all
2022-10-14,1.450426354317218,intraday_mid_all
2022-10-14,1.4521390348832013,intraday_mid_all
2022-10-14,1.452409606563703,intraday_mid_all
2022-10-14,1.4535602167715003,intraday_mid_all
2022-10-17,1.4523288951002682,intraday_mid_all
2022-10-18,1.4526263003347595,intraday_mid_all
2022-10-18,1.4457192601051523,intraday_mid_all
2022-10-19,1.4468719281638849,intraday_mid_all
2022-10-20,1.4479708182359081,intraday_mid_all
2022-10-20,1.4449787014159372,intraday_mid_all
2022-10-20,1.4390786980461088,intraday_mid_all
2022-10-20,1.4399781222323877,intraday_mid_all
2022-10-20,1.437487349264202,intraday_mid_all
2022-10-20,1.4249093349581403,intraday_mid_all
2022-10-21,1.4228273991176892,intraday_mid_all
2022-10-21,1.4235009068541886,intraday_mid_all
2022-10-21,1.4236444049294763,intraday_mid_all
2022-10-21,1.4245797710544752,intraday_mid_all
2022-10-25,1.4230792136956312,intraday_mid_all
2022-10-25,1.4229315114306718,intraday_mid_all
2022-10-25,1.4242847809660213,intraday_mid_all
2022-10-25,1.425349587171887,intraday_mid_all
2022-10-25,1.4221352452782647,intraday_mid_all
2022-10-25,1.4192279841294848,intraday_mid_all
2022-10-25,1.4232434911611185,intraday_mid_all
2022-10-25,1.4238732449182696,intraday_mid_all
2022-10-27,1.419588104108143,intraday_mid_all
2022-10-27,1.4238868568177663,intraday_mid_all
2022-10-27,1.4200546120018638,intraday_mid_all
2022-10-27,1.4277472899483792,intraday_mid_all
2022-10-27,1.4215561733813464,intraday_mid_all
2022-10-27,1.4232050002909111,intraday_mid_all
2022-10-27,1.4218072542366091,intraday_mid_all
2022-10-27,1.425769667895957,intraday_mid_all
2022-10-27,1.4248335564978436,intraday_mid_all
2022-10-27,1.422811807237747,intraday_mid_all
2022-10-27,1.4220515261193756,intraday_mid_all
2022-10-27,1.42532200237195,intraday_mid_all
2022-10-27,1.4248454509425854,intraday_mid_all
2022-10-28,1.4247179220576354,intraday_mid_all
2022-10-28,1.4248550940238727,intraday_mid_all
2022-10-31,1.4269841878425291,intraday_mid_all
2022-10-31,1.4290982384911846,intraday_mid_all
2022-11-01,1.4293661944109017,intraday_mid_all
2022-11-01,1.429763240576016,intraday_mid_all
2022-11-01,1.4243619127782843,intraday_mid_all
2022-11-01,1.420315740741985,intraday_mid_all
2022-11-01,1.4287548365109677,intraday_mid_all
2022-11-02,1.429239160184361,intraday_mid_all
2022-11-02,1.454984395387682,intraday_mid_all
2022-11-02,1.4555948146393474,intraday_mid_all
2022-11-02,1.4555948146393474,intraday_mid_all
2022-11-03,1.4625563550571876,intraday_mid_all
2022-11-03,1.4779987718911691,intraday_mid_all
2022-11-03,1.4783382978114885,intraday_mid_all
2022-11-03,1.474247816727479,intraday_mid_all
2022-11-03,1.4651815868385134,intraday_mid_all
2022-11-03,1.4618542067187252,intraday_mid_all
2022-11-03,1.4599880098590843,intraday_mid_all
2022-11-03,1.4580179055566238,intraday_mid_all
2022-11-04,1.4615279486625934,intraday_mid_all
2022-11-07,1.4656384960182072,intraday_mid_all
2022-11-08,1.450982111058025,intraday_mid_all
2022-11-08,1.4512499097697975,intraday_mid_all
2022-11-08,1.4387163878217857,intraday_mid_all
2022-11-08,1.4443461476002186,intraday_mid_all
2022-11-09,1.436828444290988,intraday_mid_all
2022-11-15,1.4373006567216822,intraday_mid_all
2022-11-16,1.449618445040341,intraday_mid_all
2022-11-17,1.454778953099298,intraday_mid_all
2022-11-17,1.4569021440038215,intraday_mid_all
2022-11-21,1.4537441191252003,intraday_mid_all
2022-11-23,1.4540550804341041,intraday_mid_all
2022-11-29,1.4395145296297631,intraday_mid_all
2022-11-29,1.436287698402271,intraday_mid_all
2022-11-30,1.4345215316186666,intraday_mid_all
2022-12-01,1.444631997026016,intraday_mid_all
2022-12-01,1.4443159837766664,intraday_mid_all
2022-12-01,1.4411444210318802,intraday_mid_all
2022-12-08,1.4306204336211517,intraday_mid_all
2022-12-08,1.4330959538885848,intraday_mid_all
2022-12-08,1.4360454455611789,intraday_mid_all
2022-12-12,1.4460911255655666,intraday_mid_all
2022-12-15,1.449184611890017,intraday_mid_all
2022-12-19,1.4505020524462806,intraday_mid_all
2022-12-20,1.4570120862279397,intraday_mid_all
2022-12-20,1.4558913077000721,intraday_mid_all
2023-01-13,1.4569697457057758,intraday_mid_all
2023-01-13,1.4567993851721295,intraday_mid_all
2023-01-13,1.457856913614699,intraday_mid_all
2023-01-17,1.458753008266849,intraday_mid_all
2023-01-17,1.4609595254222107,intraday_mid_all
2023-01-19,1.4645545567151346,intraday_mid_all
2023-01-24,1.4698525140917855,intraday_mid_all
2023-01-24,1.4772677386299673,intraday_mid_all
2023-01-25,1.4704008045755137,intraday_mid_all
2023-01-25,1.471859601315115,intraday_mid_all
2023-01-25,1.4779966473051813,intraday_mid_all
2023-01-26,1.4789245375770321,intraday_mid_all
2023-01-26,1.4802674220762138,intraday_mid_all
2023-01-26,1.4804640420374005,intraday_mid_all
2023-01-26,1.4807818518496445,intraday_mid_all
2023-01-26,1.479134717637017,intraday_mid_all
2023-01-26,1.4794665188133467,intraday_mid_all
2023-01-26,1.4810787579684639,intraday_mid_all
2023-01-26,1.479844525670157,intraday_mid_all
2023-01-27,1.480438443205543,intraday_mid_all
2023-01-30,1.4809010802190448,intraday_mid_all
2023-01-31,1.4823257846254554,intraday_mid_all
2023-01-31,1.483336461296791,intraday_mid_all
2023-01-31,1.488056168219099,intraday_mid_all
2023-01-31,1.4977812597121845,intraday_mid_all
2023-01-31,1.4990395114062778,intraday_mid_all
2023-02-02,1.5072842287190125,intraday_mid_all
2023-02-02,1.5077250944617997,intraday_mid_all
2023-02-02,1.5149661426128334,intraday_mid_all
2023-02-02,1.5155496531099881,intraday_mid_all
2023-02-02,1.5249432205717006,intraday_mid_all
2023-02-02,1.524925364093708,intraday_mid_all
2023-02-02,1.525970363708696,intraday_mid_all
2023-02-02,1.529512294919873,intraday_mid_all
2023-02-02,1.538540666105164,intraday_mid_all
2023-02-02,1.5374568549161771,intraday_mid_all
2023-02-02,1.5402226503165553,intraday_mid_all
2023-02-02,1.5411812951196568,intraday_mid_all
2023-02-06,1.5525818142890353,intraday_mid_all
2023-02-07,1.5685532164503762,intraday_mid_all
2023-02-09,1.578258639477163,intraday_mid_all
2023-02-09,1.5893526751019396,intraday_mid_all
2023-02-09,1.588501114517337,intraday_mid_all
2023-02-09,1.5873456329720275,intraday_mid_all
2023-02-15,1.5898641771913566,intraday_mid_all
2023-02-16,1.594583070865277,intraday_mid_all
2023-02-16,1.5890633602353588,intraday_mid_all
2023-02-16,1.588829047943635,intraday_mid_all
2023-02-21,1.6007452658032124,intraday_mid_all
2023-02-21,1.5889730211006217,intraday_mid_all
2023-02-22,1.5792446148489854,intraday_mid_all
2023-02-23,1.5751248462885097,intraday_mid_all
2023-02-23,1.5712762227793902,intraday_mid_all
2023-02-23,1.576603891544588,intraday_mid_all
2023-02-27,1.583991842147478,intraday_mid_all
2023-02-27,1.5986675794822964,intraday_mid_all
2023-02-28,1.584179654543238,intraday_mid_all
2023-02-28,1.5693476503752732,intraday_mid_all
2023-03-01,1.5709627168299027,intraday_mid_all
2023-03-02,1.5624544939741514,intraday_mid_all
2023-03-02,1.5668422086490104,intraday_mid_all
2023-03-07,1.5872973782799502,intraday_mid_all
2023-03-15,1.5821755904491717,intraday_mid_all
2023-03-16,1.5817347365694798,intraday_mid_all
2023-03-16,1.5762772342065394,intraday_mid_all
2023-03-21,1.5856523700078935,intraday_mid_all
2023-03-27,1.5843894610406304,intraday_mid_all
2023-04-13,1.5853234897622048,intraday_mid_all
2023-04-14,1.586682120388963,intraday_mid_all
2023-04-17,1.5859609012433316,intraday_mid_all
2023-04-18,1.59807720300156,intraday_mid_all
2023-04-19,1.59148549912457,intraday_mid_all
2023-04-19,1.5778103370546537,intraday_mid_all
2023-04-20,1.5787450181782348,intraday_mid_all
2023-04-20,1.5805574087246912,intraday_mid_all
2023-04-21,1.5813892810450727,intraday_mid_all
2023-04-25,1.5890048832382804,intraday_mid_all
2023-04-25,1.5886257965862156,intraday_mid_all
2023-04-25,1.5973448404849013,intraday_mid_all
2023-04-25,1.597523608505232,intraday_mid_all
2023-04-25,1.5815483724201798,intraday_mid_all
2023-04-25,1.5782052620394542,intraday_mid_all
2023-04-26,1.6098247429034729,intraday_mid_all
2023-04-27,1.5981673913169305,intraday_mid_all
2023-04-27,1.5988512680808251,intraday_mid_all
2023-04-27,1.6077683374099399,intraday_mid_all
2023-04-27,1.6084031643929517,intraday_mid_all
2023-04-27,1.6082850881951187,intraday_mid_all
2023-04-27,1.6117583799348827,intraday_mid_all
2023-04-27,1.6128904483207893,intraday_mid_all
2023-04-27,1.6093622504650875,intraday_mid_all
2023-04-27,1.6102646965868437,intraday_mid_all
2023-05-01,1.6117485007051644,intraday_mid_all
2023-05-01,1.6238581619003023,intraday_mid_all
2023-05-01,1.6130324408209669,intraday_mid_all
2023-05-02,1.6092940823744288,intraday_mid_all
2023-05-02,1.6100604128898452,intraday_mid_all
2023-05-03,1.611786911586959,intraday_mid_all
2023-05-04,1.613391059698017,intraday_mid_all
2023-05-04,1.6086106417433563,intraday_mid_all
2023-05-04,1.604974740977772,intraday_mid_all
2023-05-04,1.6026255600719832,intraday_mid_all
2023-05-04,1.5931342824832073,intraday_mid_all
2023-05-04,1.5888797133467512,intraday_mid_all
2023-05-04,1.6009166808721054,intraday_mid_all
2023-05-04,1.60502823053742,intraday_mid_all
2023-05-04,1.608244134095874,intraday_mid_all
2023-05-04,1.607454310558384,intraday_mid_all
2023-05-04,1.5963257807160567,intraday_mid_all
2023-05-08,1.609809896212257,intraday_mid_all
2023-05-08,1.6120821924872284,intraday_mid_all
2023-05-08,1.5997545051329143,intraday_mid_all
2023-05-09,1.628892890762121,intraday_mid_all
2023-05-09,1.6564587704519413,intraday_mid_all
2023-05-10,1.6498636105325493,intraday_mid_all
2023-05-16,1.6466571348104349,intraday_mid_all
2023-05-17,1.6426500058037876,intraday_mid_all
2023-05-18,1.6452499697079408,intraday_mid_all
2023-05-19,1.6462217947563105,intraday_mid_all
2023-05-23,1.6445181114537153,intraday_mid_all
2023-05-23,1.6444397264150377,intraday_mid_all
2023-05-25,1.6369498903901152,intraday_mid_all
2023-05-25,1.6342314192459786,intraday_mid_all
2023-05-25,1.6335540716148549,intraday_mid_all
2023-05-31,1.6581718355221209,intraday_mid_all
2023-05-31,1.676738192972266,intraday_mid_all
2023-06-01,1.687068097911113,intraday_mid_all
2023-06-01,1.6760908072830007,intraday_mid_all
2023-06-01,1.6915412582574725,intraday_mid_all
2023-06-01,1.6898838403099004,intraday_mid_all
2023-06-12,1.7100277455077975,intraday_mid_all
2023-06-15,1.72347934166141,intraday_mid_all
2023-06-20,1.7373176284820682,intraday_mid_all
2023-06-29,1.7501703311139474,intraday_mid_all
2023-07-13,1.748652993607152,intraday_mid_all
2023-07-14,1.7492699578690092,intraday_mid_all
2023-07-14,1.7475645815629008,intraday_mid_all
2023-07-18,1.7487534010061407,intraday_mid_all
